,addressCN,brand,city,pOSNameCN,province,storeType,telephone
7961,河南郑州市民主路88号万象城4楼,adidas,郑州市,郑州市民主路万象城运动表现店,河南,运动表现店,18503879175
7962,江苏南通市工农南路188号文峰城市广场-1楼,adidas,南通市,南通市工农南路文峰城市广场运动表现店,江苏,运动表现店,18951317591
7963,河南滑县卫河路温尔顿购物中心2楼,adidas,滑县,滑县卫河路温尔顿购物中心运动表现店,河南,运动表现店,13837276023
7964,浙江杭州市市心广场A座1009号1楼,adidas,杭州市,杭州市市心路市心广场运动表现店,浙江,运动表现店,13588791886
7965,山东胶南市珠海东路19号维客购物中心1楼,adidas,胶南市,胶南市珠海东路维客购物中心运动城运动表现店,山东,运动表现店,13806390519
7966,上海上海市世博大道1368号百联世博源购物中心1楼,adidas,上海市,上海市世博大道百联世博源购物中心运动表现店,上海,运动表现店,31118350
7967,浙江临海市东方大道1号银泰城5楼,adidas,临海市,临海市东方大道银泰城运动表现店,浙江,运动表现店,13757695450
7968,安徽淮南市龙湖路1404号新百百货4楼,adidas,淮南市,淮南市龙湖路新百百货运动表现店,安徽,运动表现店,0554-2681137
7969,江苏常州市武进定安中路33号1楼,adidas,常州市,常州市定安中路33号运动表现店,江苏,运动表现店,0519-86321911
7970,安徽灵璧县建设中路1楼,adidas,灵璧县,灵璧县建设中路运动表现店,安徽,运动表现店,0557-6882627
7971,四川甘孜县和谐路51号1楼,adidas,甘孜县,甘孜县和谐路51号运动表现店,四川,运动表现店,15882088158
7972,宁夏中卫市团结路德洋广场3楼,adidas,中卫市,中卫市团结路德洋广场运动表现店,宁夏,运动表现店,18629159556
7973,四川都江堰市天和盛世步行街1号1楼,adidas,都江堰市,都江堰市天和盛世步行街1号运动表现店,四川,运动表现店,028-87135099
7974,四川乐山市土桥街65劲浪运动城1楼,adidas,乐山市,乐山市土桥街劲浪运动城运动表现店,四川,运动表现店,13981357628
7975,重庆重庆市人民西路8号重庆百货3楼,adidas,重庆市,重庆市人民西路涪陵重庆百货运动表现店,重庆,运动表现店,13983332373
7976,广西柳州市桂中大道2号阳光100城市广场4楼,adidas,柳州市,柳州市桂中大道梦之岛运动表现店,广西,运动表现店,0772-2668185
7977,黑龙江大庆市中央大街让胡路商场2楼,adidas,大庆市,大庆市让胡路商场运动表现店,黑龙江,运动表现店,13604673025
7978,吉林长春市吉林大路99号欧亚万豪购物中心4楼,adidas,长春市,长春市吉林大路欧亚万豪购物中心运动表现店,吉林,运动表现店,81732025
7979,陕西华县永安大道5号永安广场2楼,adidas,华县,华县永安大道永安广场运动表现店,陕西,运动表现店,18629159556
7980,福建闽侯县商贸街9号1楼,adidas,闽侯县,闽侯县商贸街9号运动表现店,福建,运动表现店,13509396599
7981,安徽铜陵市长江路雨润广场6楼,adidas,铜陵市,铜陵市长江路雨润广场运动表现店,安徽,运动表现店,13385629155
7982,山东微山县建设路银座商城4楼,adidas,微山县,微山县建设路银座商城运动表现店,山东,运动表现店,0537-8298188
7983,福建厦门市金湖路101号乐都汇1楼,adidas,厦门市,厦门市金湖路乐都汇运动表现店,福建,运动表现店,0592-2105818 
7984,浙江温岭市中华路728号银泰城2楼,adidas,温岭市,温岭市中华路银泰城运动表现店,浙江,运动表现店,13738688098
7985,江苏苏州市中市南路128号1楼,adidas,苏州市,苏州市中市南路128号运动表现店,江苏,运动表现店,0512-65433310/15862529851
7986,山东临沂市解放路142号1楼,adidas,临沂市,临沂市解放路HC运动表现店,山东,运动表现店,0539-8222019
7987,浙江湖州市劳动路526号银泰城4楼,adidas,湖州市,湖州市东吴银泰运动表现店,浙江,运动表现店,0572-2370183
7988,广西玉林市人民东路802号金城百货5楼,adidas,玉林市,玉林市人民东路金城百货运动表现店,广西,运动表现店,0775-3149317
7989,新疆博乐市青得里大街93号友好百货3楼,adidas,博乐市,博乐市青得里大街友好百货运动表现店,新疆,运动表现店,0909-2222211
7990,云南晋宁县中和路10号嘉誉广场1楼,adidas,晋宁县,晋宁县中和路嘉誉广场运动表现店,云南,运动表现店,13888992242
7991,四川泸州市潭龙南路6号汇通百货1楼,adidas,泸州市,泸州市龙南路汇通百货（4）运动表现店,四川,运动表现店,18011650901
7992,广东中山市光明路6号百盛百货3楼,adidas,中山市,中山市光明路百盛百货运动表现店,广东,运动表现店,0760-88386508
7993,福建泉州市安吉南路69号中骏世界城3楼,adidas,泉州市,泉州市安吉南路莱雅百货运动表现店,福建,运动表现店,13606066036
7994,浙江宁波市岷山路505号银泰百货4楼,adidas,宁波市,宁波市岷山路北仑银泰百货运动表现店,浙江,运动表现店,0574-86799566
7995,山东济南市天地坛街1号贵和购物广场5楼,adidas,济南市,济南市天地坛街贵和购物广场运动表现店,山东,运动表现店,
7996,山东安丘市兴安路245号1楼,adidas,安丘市,安丘市兴安路245号运动表现店,山东,运动表现店,15949853344
7997,北京北京市王府井大街301号新燕莎金街购物广场4楼,adidas,北京市,北京市王府井大街新燕莎金街购物广场运动表现店,北京,运动表现店,85266971
7998,内蒙古呼伦贝尔市桥头街11号伊仕丹购物广场4楼,adidas,呼伦贝尔市,呼伦贝尔市桥头街伊仕丹购物广场运动表现店,内蒙古,运动表现店,13845124881
7999,四川成都市西街1号新都劲浪运动城2楼,adidas,成都市,成都市西街新都劲浪运动城运动表现店,四川,运动表现店,13568964558
8000,浙江杭州市湖墅南路256号红石广场1楼,adidas,杭州市,杭州市湖墅南路红石广场运动表现店,浙江,运动表现店,18969144032
8001,浙江玉环县玉兴东路28号华发大厦1楼,adidas,玉环县,玉环县玉兴东路华发大厦运动表现店,浙江,运动表现店,13867681515
8002,浙江浦江县新华东路42号1楼,adidas,浦江县,浦江县新华东路42号运动表现店,浙江,运动表现店,13335980556
8003,福建泉州市安吉南路103号中骏世界城3楼,adidas,泉州市,泉州市安吉南路中骏世界城运动表现店,福建,运动表现店,0595-27351919
8004,广东惠州市白云四路18号许昌鄢陵县鼓楼广场1楼,adidas,惠州市,惠州市淡水白云路运动表现店,广东,运动表现店,13422908814
8005,陕西西安市沣惠南路8号五环运动城1楼,adidas,西安市,西安市沣惠南路五环运动城运动表现店,陕西,运动表现店,84388291
8006,云南云县云兴街6号1楼,adidas,云县,云县云兴街6号运动表现店,云南,运动表现店,13888992242
8007,云南宾川县广场路20号宾川世纪广场1楼,adidas,宾川县,宾川县广场路宾川世纪广场运动表现店,云南,运动表现店,13466167203
8008,广东普宁市环市北路普宁广场3楼,adidas,普宁市,普宁市环市北路万泰汇商场运动表现店,广东,运动表现店,13826333193
8009,河南洛阳市政和路19号丹尼斯百货3楼,adidas,洛阳市,洛阳市政和路丹尼斯百货运动表现店,河南,运动表现店,15738981326
8010,山东青岛市泰山路46号胜道运动城2楼,adidas,青岛市,青岛市泰山路胜道运动城运动表现店,山东,运动表现店,0532-83806726
8011,山东莱州市文化东路348号金运印象城2楼,adidas,莱州市,莱州市文化东路金运印象城运动表现店,山东,运动表现店,13012579109
8012,河南禹州市迎宾东路伊势丹号伊势丹百货1楼,adidas,禹州市,禹州市迎宾东路伊势丹百货运动表现店,河南,运动表现店,0374-8607226
8013,浙江临安市天目路1-147号1楼,adidas,临安市,临安市天目路1-147号运动表现店,浙江,运动表现店,0571-63629529
8014,河南新密市西广场号1楼,adidas,新密市,新密市西大街西广场运动表现店,河南,运动表现店,
8015,山西晋城市红星西街163号国贸购物广场1楼,adidas,晋城市,晋城市红星西街国贸购物广场运动表现店,山西,运动表现店,18235665651
8016,吉林白城市海明东路68号斯堡特购物广场1楼,adidas,白城市,白城市海明东路斯堡特购物广场运动表现店,吉林,运动表现店,13614369996
8017,山西翼城县红旗街336号鼎尚时代广场1楼,adidas,翼城县,翼城县红旗街鼎尚时代广场运动表现店,山西,运动表现店,13613575831
8018,河北承德市南营子大街10号承德商厦4楼,adidas,承德市,承德市南营子大街承德商厦运动表现店,河北,运动表现店,0314-7019585
8019,山西介休市新建西路324号鼎尚时代广场购物中心6楼,adidas,介休市,介休市新建西路鼎尚时代广场购物中心运动表现店,山西,运动表现店,15110651782
8020,四川古蔺县金兰大道276-278-282号1楼,adidas,古蔺县,古蔺县金兰大道276-282号运动表现店,四川,运动表现店,15196054325
8021,云南施甸县甸阳中路169号1楼,adidas,施甸县,施甸县甸阳中路169号运动表现店,云南,运动表现店,13888992242
8022,云南师宗县凤山街132号1楼,adidas,师宗县,师宗县凤山街132号运动表现店,云南,运动表现店,13888992242
8023,广东深圳市五和大道天虹百货1楼,adidas,深圳市,深圳市坂田五和大道天虹百货运动表现店,广东,运动表现店,22675124
8024,江西鹰潭市步行街29号1楼,adidas,鹰潭市,鹰潭市步行街29号运动表现店,江西,运动表现店,13970109693
8025,广西东兴市教育路3一21号1楼,adidas,东兴市,东兴市教育路3-21号运动表现店,广西,运动表现店,18707708890
8026,云南昆明市龙城步行街1号1楼,adidas,昆明市,昆明市龙城步行街1号运动表现店,云南,运动表现店,13759127525
8027,江西吉安市井冈山大道4号天虹百货5楼,adidas,吉安市,吉安市井冈山大道天虹百货运动表现店,江西,运动表现店,13979633076
8028,西藏拉萨市北京中路22号1楼,adidas,拉萨市,拉萨市北京中路22号运动表现店,西藏,运动表现店,0891-6335108
8029,广西临桂县天下步行街E1栋-7号,adidas,临桂县,临桂县临桂天下步行街运动表现店,广西,运动表现店,13152592166
8030,青海西宁市五四大街5号新华百货4楼,adidas,西宁市,西宁市五四大街新华百货运动表现店,青海,运动表现店,13919917908
8031,云南保山市保岫东路101号运动城1楼,adidas,保山市,保山市保岫东路运动城运动表现店,云南,运动表现店,15812130815
8032,江苏无锡市立信大道168号海岸城4楼,adidas,无锡市,无锡市立信大道海岸城运动表现店,江苏,运动表现店,15335205335
8033,江苏无锡市团结中路7号宜家2楼,adidas,无锡市,无锡市团结中路宜家运动表现店,江苏,运动表现店,0510-68557793
8034,浙江余姚市城东路888号五彩城3楼,adidas,余姚市,余姚市城东路五彩城运动表现店,浙江,运动表现店,0574-62836627
8035,河北邢台市中兴大街28号世贸天阶2楼,adidas,邢台市,邢台市中兴大街世贸天阶运动表现店,河北,运动表现店,15830702366
8036,河北安国市药华大街170号宜家旺商场4楼,adidas,安国市,安国市药华大街宜家旺商场运动表现店,河北,运动表现店,18832238828
8037,北京北京市阜石路300号喜隆多新国际购物中心3楼,adidas,北京市,北京市阜石路喜隆多新国际购物中心运动表现店,北京,运动表现店,010-53020798
8038,辽宁沈阳市岐山东路26号岐山东路6楼,adidas,沈阳市,沈阳市岐山东路乐天百货运动表现店,辽宁,运动表现店,13998895757
8039,内蒙古赤峰市木伦大街8号万达广场3楼,adidas,赤峰市,赤峰市万达广场滔博运动城运动表现店,内蒙古,运动表现店,04768302224
8040,河北东光县茧城大街45号信和商厦3楼,adidas,东光县,东光县茧城大街信和商厦运动表现店,河北,运动表现店,15003379027
8041,山西长治市英雄中路2号八一百货大楼2楼,adidas,长治市,长治市英雄中路八一百货大楼运动表现店,山西,运动表现店,15135526017
8042,黑龙江大庆市昆仑大街21号麦凯乐购物广场4楼,adidas,大庆市,大庆市昆仑大街麦凯乐购物广场运动表现店,黑龙江,运动表现店,13946905215
8043,湖南湘乡市望春门东风路3号嘉亨茂购物中心3楼,adidas,湘乡市,湘乡市东风路嘉亨茂购物中心运动表现店,湖南,运动表现店,0731—56688328
8044,云南镇雄县赤水大道42号1楼,adidas,镇雄县,镇雄县赤水大道42号运动表现店,云南,运动表现店,13888992242
8045,广东东莞市香芒西路天和百货1楼,adidas,东莞市,东莞市香芒西路清溪天和百货运动表现店,广东,运动表现店,0769-22367655
8046,江西赣州市厚德路88号1楼,adidas,赣州市,赣州市厚德路88号运动表现店,江西,运动表现店,13907978953
8047,福建厦门市银江路69号集美万达广场2楼,adidas,厦门市,厦门市银江路集美万达运动表现店,福建,运动表现店,18059866090
8048,山东潍坊市鸢飞路万达广场2楼,adidas,潍坊市,潍坊市鸢飞路万达百货运动表现店,山东,运动表现店,15621683204
